High,mean_2m,min_2m,max_2m,dewpoint_2m,total_precip,surf_press,mean_sea_press,u_wind,v_wind
2076.14,281.9707661,276.1712885,289.5344826,273.8829697,0.002752668,92748.59118,101589.5839,0.497899981,0.610045616
2083.49,280.5020856,274.8812241,287.5154945,272.441979,0.002262726,92880.86046,101762.8613,0.617653476,0.523548663
2100.91,273.2500646,266.7986594,282.1997556,263.8439767,7.05E-05,93716.36848,102825.2636,0.973569675,0.121864828
2104.25,271.0521895,264.8771929,279.7743558,263.428036,0.003207822,93448.78949,102709.5952,0.951486592,-0.897395529
2107.72,273.2031667,267.8707877,279.563455,267.6568434,0.003811968,92696.02381,101932.2918,1.338816214,-0.815519093
2115.76,274.2905701,270.1217815,280.2111652,269.5750501,0.002398612,92611.74821,101743.1131,0.861257451,0.258651191
2117.52,273.7007602,269.694827,278.9163483,268.8817695,0.002386065,93128.09479,102244.3612,0.324522109,0.347215369
2112.74,268.1550393,263.7062854,273.6243801,262.0965803,0.001297668,93257.20564,102552.2546,-0.121895923,-0.401634004
2113.91,270.15125,265.9764404,275.91851,264.0396494,0.002327822,92964.10628,102214.3893,0.143307145,-2.195684233
2119.59,272.8127954,267.8570438,279.3014191,265.8129439,0.002385762,92617.12913,101698.5925,1.142718274,-1.026474127
2117.94,270.8295976,266.1861985,278.0291107,263.1519684,0.000903352,93065.45685,102251.8775,1.542669329,-0.513245705
2110.05,268.329305,263.6699778,275.1007412,261.6123629,0.002268089,93667.72409,103063.6041,0.268342876,-1.221204876
2110.61,273.1333183,268.3656625,279.8992262,264.7165718,0.000805187,92849.02701,101852.1423,1.052810579,0.520817024
2102.13,271.1842885,265.8245633,278.3754501,261.9504286,0.000290459,93204.45003,102267.8585,1.162442332,-0.121479852
2100.23,270.6065669,265.3045287,277.6769503,262.4901142,0.000357721,93019.94592,102163.9605,1.671468152,-0.888672047
2101.3,270.4822253,265.5539058,276.8309412,263.9302192,0.00159036,92898.75706,102103.2424,1.256872608,-1.54819378
0,271.9846064,267.5269488,277.709925,265.058759,0.003434484,93051.87496,102198.8902,0.300301103,-1.261104365
2097.03,274.5513995,269.2853969,282.2317769,265.8320621,9.07E-05,93393.28765,102413.5371,0.976265263,-0.423004029
2088.53,274.0478179,269.0000555,281.1102506,266.8548226,0.000324857,93474.42764,102591.4024,0.488624844,-1.183160912
2073.48,275.9197417,271.2082727,282.6589322,269.6451026,0.000406754,93150.03922,102222.7058,0.204778353,-1.512194877
2070.86,277.5406647,273.0850049,283.3518837,271.3253853,0.001377023,92838.50071,101802.7313,0.284869728,-0.368345425
2056.16,279.2197885,274.8250132,285.0229078,273.2448669,0.002758217,92769.46386,101676.8602,0.083091262,0.041566581
2072.4,275.8168148,270.7979149,283.3777415,267.1871243,0.002207948,92952.26516,101865.2583,0.805760997,1.536024509
2063.55,273.1601831,268.0733337,280.4508457,267.0544907,0.001716096,93141.56072,102197.0963,0.81538594,-0.062213195
2054.74,273.8102265,269.3063796,279.9678309,268.7054409,0.001670039,93080.26366,102164.389,0.786124675,0.100834215
2050.3,272.7964725,268.3866611,279.0195087,267.2604485,0.001281811,92981.34401,102024.3443,1.081222296,0.481774721
2021.66,271.9016909,266.9927522,278.4284544,266.6111599,0.003235357,92858.07185,101992.7606,1.234724969,-0.418356255
2023.32,275.2343902,271.3785384,280.4210763,269.777944,0.001816702,93482.32386,102583.6488,0.171012449,-0.665626863
2024.64,277.2457872,272.9456787,283.2345027,271.3126615,0.000469968,93326.09693,102383.9051,0.585932611,-0.746118225
2042.49,277.449902,272.9001568,283.6141525,271.4219676,0.000345055,93020.10056,101984.0047,0.746049776,0.185561038
2047.86,277.5236879,273.3239082,283.9305315,271.3507793,0.001047436,92853.15442,101763.9259,0.748211563,-0.221896342
2057.62,276.9523817,272.1892676,283.8747644,270.5310553,0.00079287,92832.4043,101774.241,1.162771547,-0.506882804
2062.98,274.1096256,270.4744548,279.2881932,268.6052171,0.003360644,93339.26283,102513.9219,1.001087809,-0.346401381
2064.62,273.4080059,269.5130735,278.5629691,267.9394347,0.002571661,93433.16543,102669.6029,0.057289403,-0.67019858
2038.29,274.8125237,270.8857837,279.8224778,269.7627303,0.000820417,93054.20268,102216.6881,0.314314999,-1.089262097
2028.94,276.6634523,272.3496887,282.304016,270.8746473,0.000379459,92796.55485,101847.479,1.037481385,-0.466399891
0,277.9041273,272.99328,284.2904534,270.8298765,0.000891191,92836.44481,101802.8158,1.737421827,0.352318132
2020.46,274.3271911,269.7179385,281.0054962,268.510173,0.001326549,93006.89909,102055.3655,1.35813828,0.585201795
2021.35,272.5413813,268.7187464,278.4001142,267.781064,0.000521439,93271.05492,102431.9045,1.141267123,-0.093446303
2018.4,270.5273148,267.2107193,275.2075687,266.5182664,0.000473555,93528.1089,102776.4857,0.344274967,-0.383606068
2056.93,270.1504428,266.7550809,274.8612814,266.5717389,0.000914671,93790.13466,103073.2275,-0.218863094,-0.886098629
2049.3,272.2833897,269.2425681,276.1336884,269.5004181,0.003882584,93565.07311,102787.3294,-0.064234162,-0.696113963
2064.43,268.5923324,265.0406856,273.4188262,262.5634453,0.000521625,93395.49906,102662.5298,1.539216168,-0.674336004
2064.08,267.7014801,262.7184873,274.655084,261.3174991,0.000433394,93690.41337,102899.384,1.320725858,-0.217694333
2029.61,268.9724261,264.8221614,274.7565659,263.3556501,0.000237614,94070.40248,103363.1403,0.939278837,-1.909427734
2030.25,270.7365379,266.5231489,276.4101902,265.1271968,0.000716828,93752.09876,102940.122,1.206558672,-0.27400023
2054.44,269.16367,264.2804799,276.2005736,263.2616508,0.00254267,93757.23444,103033.1357,1.662745787,0.041776439
2072.36,270.5873524,267.1599314,275.1786877,266.0391988,0.0017113,93009.96952,102271.6449,0.610307467,0.175869283
0,268.4069283,264.9826009,273.584163,262.5040223,0.001232714,93073.71321,102422.4404,1.505135605,0.190693708
2085.58,265.2056826,261.3724361,270.7371092,259.2755882,0.000428327,93755.55012,103324.977,1.012406499,-0.831915806
2088.49,266.8563138,263.578205,271.2927547,261.6988308,0.000531418,93833.19697,103411.7494,-0.131163017,-2.064055563
2093.55,270.6954148,267.0958401,275.2898104,266.0847365,0.001681951,93201.61449,102531.4752,0.058500031,-1.133442266
2092.7,274.532345,271.071792,279.074058,269.6766568,0.000797389,92716.22326,101904.6408,0.625084333,0.072340218
0,276.2125951,272.8631044,280.8910357,270.5512452,0.002234097,92021.13069,101020.6991,1.931665745,0.766642852
2087.56,276.586425,273.3339421,280.6709347,272.1011861,0.005986695,92328.96669,101397.6894,1.160147719,-0.184989776
2086.73,277.4661998,274.6211231,281.0862301,273.7261608,0.004180473,92477.30639,101572.8603,0.48218583,-1.397641607
2078.76,278.4601431,275.9499678,281.9756378,274.8379261,0.003022394,92318.6574,101262.9323,0.867616143,0.32906812
2077.85,274.6809206,271.9627103,278.1661509,271.0860114,0.002549342,93009.80856,102116.1868,0.292903227,0.175303347
2061.23,273.9568366,271.2346,277.5774241,270.723064,0.001395093,92963.01662,102089.7352,0.273804986,0.157751516
2016.75,274.0047575,271.0820042,277.5886724,270.2949626,0.001749194,92926.84356,102043.3694,0.325037076,0.174231067
2016.89,275.2789369,271.9208231,279.5407618,270.8063382,0.001824379,92816.91166,101946.994,0.491725452,-0.307455619
2018.69,276.9591636,273.4989455,281.2104692,272.9097682,0.002922934,92612.62481,101718.6576,0.509038884,-0.340640473
2032.25,278.6320571,275.4486913,283.7670374,273.5398986,0.002334704,92809.23716,101689.3637,0.410961734,1.500915339
2055.53,277.5994793,274.5563276,282.1452803,272.5815488,0.002768728,92713.64144,101605.1526,0.187402447,1.039343706
2058.86,277.1516754,273.7712221,281.8080684,272.6678757,0.002013334,93062.9808,102009.6256,0.00129521,0.067965175
2060.6,276.532707,272.6691366,281.8466132,272.4829061,0.001988348,93354.3163,102358.6704,0.168650031,-0.211197142
2075.78,277.1127225,273.4836112,281.9950347,272.3507411,0.000594635,93472.32093,102491.1337,0.118575501,-0.053715367
2079.47,278.4946035,275.4569053,282.8272915,275.3618924,0.002652126,93140.86974,102123.6268,-0.2766134,0.675279794
2077.34,277.1522844,273.8856551,281.7611556,272.9757239,0.002005661,92994.19084,101970.0297,-0.103589981,0.952696048
2076.28,275.8373407,272.6037899,280.4737789,271.2072247,0.002127174,92984.81037,102023.3978,0.367941236,0.641825383
2068.77,273.9744989,270.1923397,279.8289189,267.8828163,0.001550054,93287.55321,102370.087,0.213458613,0.547836773
2065.78,273.5952825,268.607523,280.5132716,267.383746,0.001102219,93469.03841,102681.4568,0.43278271,-0.098364412
2075.76,276.7247431,272.0029181,283.5337244,268.4320656,0.001440661,92945.12091,101848.2039,0.726070295,1.460198654
0,275.385519,270.9575482,281.3393783,268.507253,0.001337208,93412.82434,102444.3751,0.710745228,-0.118037437
2073.29,276.132098,271.9518048,281.6391379,269.3177186,0.003712075,93185.55428,102243.1537,0.967870469,-0.555091007
2074.21,276.5325138,272.0442231,282.0100863,268.9273706,0.002779657,92972.82209,102074.7425,2.083486889,0.030079945
2070.17,278.4331488,273.9571667,283.4389291,271.6017995,0.003689241,92228.71554,101306.3256,2.50696872,-0.423320799
2071.46,275.5616131,271.0785381,281.5009265,269.0601718,0.001057447,92907.03795,101903.2772,0.459129904,1.052222932
2053.84,273.9904357,269.2762754,280.3088348,266.7052764,0.000582413,92871.60242,101911.3457,1.30429477,0.715931879
2052.14,272.812192,268.3092776,279.2078179,264.2204857,0.000360489,93024.29663,102125.6943,1.707883874,0.391792652
2056.08,270.0540445,265.110333,277.221095,261.8767876,0.000285022,93117.69918,102335.047,2.258643246,-0.136424652
2043.07,270.5913435,266.3893844,276.020768,264.0901469,0.004089395,93066.24756,102390.5505,1.738537722,-1.382910013
2042.22,271.1620205,267.5546937,275.9910513,264.9912503,0.001327414,93175.49501,102377.3244,0.835849012,-0.244689218
2046.18,271.0072236,267.7699515,275.2542476,264.244455,0.001286545,93410.66474,102766.989,0.813887525,-1.382039754
2040.33,273.0667385,269.4823076,277.9621069,266.4026268,0.000455092,93253.24099,102582.3079,0.76895444,-1.906105373
2041.28,276.7858115,271.8722695,283.4611107,269.8731034,0.000917787,92700.97727,101855.9356,0.598311887,-1.257643674
2038.7,280.5735934,275.050265,288.1626811,272.8706703,0.001888156,92202.39258,101085.0946,0.698721779,0.399607552
2034.26,282.0080833,277.0985361,287.9596302,273.8082092,0.000830218,93006.00646,101877.9715,1.388552614,-0.247872414
2031.61,282.7158325,278.4670135,288.4205512,276.0072774,0.00244855,93272.59567,102181.9338,0.762837255,-0.260921776
2023.77,282.7092152,278.7785364,288.1936314,275.7631169,0.00277784,93208.6302,102133.4525,1.067031418,0.130276978
2015.98,282.1421644,277.687829,288.1667311,274.6906166,0.003665733,93115.84467,102075.1382,1.26733468,0.744157098
2024.46,281.391307,277.0645812,287.3587002,273.6878676,0.001184347,92959.34879,101900.7165,1.161224026,1.106449503
2018.19,282.1834584,277.5724143,288.0204713,273.8381283,0.001636506,93071.00358,101942.8965,-0.508393259,-0.556862996
1999.4,283.8329381,278.6471412,289.8683143,275.3972474,0.000482711,93058.3972,101904.9686,0.224691744,-0.492209165
1991.4,284.2732533,279.1586304,290.7428317,275.8631355,0.001634492,92990.3624,101846.3411,1.13527745,0.291031954
1985.05,284.7685093,279.6790457,290.9642737,276.3731061,0.001560951,92732.21474,101615.6813,1.368834131,0.334760169
1964.64,286.149245,281.2227349,292.5848737,277.5610708,0.000648152,92350.39469,101165.5276,1.520196664,0.747418181
1965.27,286.8343277,281.6064918,294.1991161,278.8121378,0.000911672,92823.24965,101583.3352,0.862632038,0.638643094
1961.95,285.8279434,280.9962078,292.1689822,278.3653211,0.002963793,92871.96404,101654.538,0.397048589,0.701823546
1949.31,285.9122537,281.3039025,291.5910985,278.6936361,0.001899119,92861.10579,101667.9642,-0.113910706,0.528304241
1942.45,286.8590408,281.7395141,293.3886778,279.7197796,0.001414756,92666.2522,101411.5239,0.053806453,0.882183639
1905.03,286.6628669,280.8975797,294.147216,279.0067653,0.001004095,92701.82906,101431.5248,0.233949507,0.860356401
1898.16,286.8647598,281.6528276,293.1881591,278.6888263,0.000885388,92461.20681,101223.8421,0.933595892,-0.01280133
1876.01,287.1957511,282.0074597,294.1627387,278.2335216,0.001409881,92419.10721,101162.2052,1.26540418,0.765185152
1874.18,287.5818352,282.2334873,294.6651243,277.9186976,0.003801374,92459.29194,101162.6012,0.688122012,1.400316292
1898.71,287.5918558,282.3774259,294.7205989,278.050601,0.005695087,92572.70745,101327.8999,0.586772761,0.655140855
1912.09,286.8863251,282.1652295,293.2520683,279.0574885,0.006290493,92677.32779,101499.3263,0.39918395,0.022723811
1936.98,287.1612883,282.1831593,293.5111965,280.321283,0.00348984,92944.07112,101728.5706,-0.100644029,-0.010165461
1967.68,288.3589783,283.2213868,294.6963541,280.3129561,0.001836739,92813.0595,101549.0484,0.098784232,0.293665081
1970.36,289.4045068,283.7766852,296.2813508,279.8729301,0.001327093,92685.59873,101386.1932,0.889007447,0.66310586
1962.36,289.7828202,284.0707499,296.8709863,279.7098917,0.001504318,92459.62308,101141.3883,1.512631525,0.856250186
1977.84,288.1423119,281.8965423,296.085591,277.9672759,0.000972371,92399.17226,101099.9215,1.729074915,0.651695425
1971.19,286.8945681,281.339867,293.8835684,277.9345761,0.004661386,92931.7445,101795.6436,1.486904399,-0.947785308
1952.32,288.8326178,284.1651997,295.3465254,281.2414813,0.002961973,92686.68322,101484.2477,0.67475528,0.131352943
1971.44,289.1546401,284.5515704,294.9654171,282.3277094,0.0020953,92411.44131,101158.2442,0.396742004,0.458952154
1985.17,289.2331392,284.7978428,294.8971578,283.1175126,0.002589482,92449.79049,101179.3765,0.017331373,0.57704804
1981.28,289.7130373,285.3240523,295.5574111,284.2973568,0.002724065,92763.29984,101513.0093,-0.562553689,0.276839124
1986.37,292.5165645,286.6424423,299.6872863,284.000754,0.00090887,92998.2647,101665.9433,-0.6250472,1.134625964
1997.32,292.3143482,286.2911882,299.7970341,283.1425793,0.001337645,93159.01472,101825.2581,-0.806486039,1.147933399
1999.79,291.6193364,285.6603506,299.01438,282.6719604,0.001924485,93179.17742,101856.7356,-0.767771741,1.109998766
1995.41,290.879236,285.0760982,297.9339076,282.6464398,0.001173584,93109.46024,101809.3154,-0.175911925,0.876902618
2009.08,291.1277014,285.8085129,297.7091515,283.1223228,0.001378564,93033.80576,101752.9268,0.164873485,0.277633706
2019.26,292.4611395,287.3730283,299.1020315,285.0222713,0.001608503,92665.51776,101317.3868,-0.07786486,1.013182931
2012.34,292.2432703,287.2269475,298.7414591,284.4310534,0.002052263,92549.4137,101174.9041,-0.518606738,0.89557576
2010.74,292.2044624,286.6016509,299.0399911,283.8487525,0.001466464,92664.18927,101300.9078,-0.073974062,0.632174391
2002.28,291.7207335,286.366657,298.8176956,282.9360636,0.001505011,92997.36024,101679.732,0.153632469,0.520632437
1987.18,290.6701148,285.0512521,297.761983,281.7726022,0.001255003,93116.68612,101827.497,-0.03621893,0.304090583
1996.74,287.9803043,283.117247,294.3276418,279.8125503,0.002966693,93288.3112,102142.5533,-0.575794375,-1.169390958
1997.65,289.874921,285.3661141,295.9494713,281.9336618,0.003125207,92990.13926,101799.3197,-0.289305585,-0.901982497
1996.66,291.8607544,287.2991935,297.7692191,284.4327196,0.005146828,92660.94984,101395.4911,0.033426215,-0.013120723
2001.01,293.1092782,288.4685364,299.7432635,285.7590949,0.002411204,92674.83591,101343.1006,0.027738661,0.962201121
2007.17,293.4428281,287.7553185,300.6434646,284.3541669,0.001991274,92733.03979,101365.0076,0.100161062,1.269889004
2007.71,293.7061226,288.1665147,300.754066,284.892187,0.002206609,92994.29154,101706.5563,0.175871748,0.416533772
2011.17,294.7777179,289.3631601,301.732244,284.7152484,0.001957969,92626.51966,101273.0534,0.357990446,1.182691868
2009.28,295.2118007,289.3281776,302.5240545,284.8794241,0.001602391,92463.61731,101052.8098,0.585746326,1.556594039
2006.12,295.0284181,289.0972838,302.0608295,284.9903644,0.002334228,92579.14375,101202.0692,0.978919557,1.274166977
0,294.8834062,289.3763916,301.3385834,285.4248464,0.002005378,92545.46073,101189.8786,1.221701611,1.184361938
2003.38,294.9227149,289.1945799,301.7863424,285.5926498,0.00216452,92720.31756,101360.4938,0.047570864,0.478446857
1998.55,295.0981381,289.4410381,301.604497,286.0741489,0.002042538,92871.14958,101535.5535,0.135830428,0.309588232
2002.14,294.6693971,289.0433583,301.3504055,286.4421333,0.001648859,93035.27677,101727.2737,-0.278568428,0.300800776
2005.04,294.2636395,288.6743705,300.8942373,285.8656466,0.001069081,92986.26954,101677.413,-0.333114767,0.330041389
2001.95,294.755403,289.4346891,301.0955627,285.6847012,0.00101146,92744.9378,101417.7165,0.053380388,0.467420338
1993.54,295.6215055,291.1664802,301.2383475,288.1193066,0.002847018,92793.72474,101459.5547,0.145353604,0.79602745
1994.76,295.8835968,290.9203518,301.7648779,287.7313773,0.002682614,92689.54721,101330.1565,0.500004793,1.248327033
1988.57,295.9844267,290.9928145,302.2165858,287.8512869,0.001783415,92419.81919,101025.3599,0.596049622,1.465617622
1982.57,296.1276045,290.533304,302.9157072,286.9565658,0.002401749,92355.05922,100937.647,0.705749764,1.012093787
1971.99,296.1076894,290.3798786,302.7110195,286.3835583,0.002490567,92601.54962,101203.0043,0.603113132,0.51998945
1964.04,294.9360395,289.1674455,301.3308775,285.9541452,0.001517788,92765.48525,101405.0827,0.520391303,0.758713245
1955.23,294.7487134,289.1194487,301.0442531,286.2533347,0.001789919,92815.29985,101464.7643,0.095277294,0.754379774
1948.41,295.0151044,289.4882589,301.201862,286.5214376,0.002408218,92839.95116,101485.9465,0.073284704,0.526109863
1939.65,295.6892438,290.2646843,302.0803484,286.5480722,0.002778027,92901.74389,101549.8527,0.068305939,0.211526099
1944.9,296.1366685,290.4969731,302.3859089,286.4807577,0.002613523,93032.76217,101687.4006,-0.323552645,-0.171324685
1932.38,295.8007829,290.1306396,302.0792014,286.2337729,0.002235607,92799.71938,101433.8538,-0.230035145,0.665843046
1928.89,295.9812128,290.2744554,302.266913,286.3655998,0.002174323,92801.34863,101439.7889,-0.020866389,0.513881577
1927.91,295.9399213,290.3816815,302.1468193,287.1809417,0.001949816,92882.71986,101532.4798,0.197197003,0.501115686
1936.34,295.504575,290.1769699,301.7450563,287.6945179,0.002132391,92952.01456,101612.5948,-0.203633755,0.514268508
1942.92,295.7771257,290.3896469,302.0000987,287.4378908,0.00212905,92981.46736,101631.9089,-0.597195094,0.318470471
1937.35,295.6145206,289.5722779,302.1123666,285.7590064,0.002521357,93021.79385,101670.4809,-0.338420291,0.069789878
1965.14,295.3073733,289.2070693,301.9377345,285.2724949,0.001825535,93023.66229,101682.4654,0.117460268,-0.040553106
1978.9,294.8124526,288.766176,301.3785818,285.0523898,0.002469956,93041.31717,101708.7495,0.069802093,-0.156859112
1984.85,295.060876,289.3062187,301.1934767,285.3951626,0.001586887,93069.84952,101743.4293,0.262093168,-0.45543304
1981.52,296.3044423,290.8113146,302.5775878,285.6630401,0.002648432,93028.91663,101687.0402,0.297445277,-0.458844399
1984.6,296.0799577,289.7201094,302.9974644,284.4200171,0.000930047,92718.62544,101330.698,0.743014951,1.008486215
1991.39,296.3031545,290.5603292,302.7639312,285.5027713,0.001650793,92889.17482,101508.7788,0.056966082,0.703262944
1989.23,297.4304907,291.6047044,303.9503117,287.1363242,0.002147082,93102.24272,101733.1551,-0.297052125,0.512060241
1986.24,297.498947,291.5016339,304.2763671,287.3113512,0.001603511,93010.17316,101635.9476,0.040195947,0.756709394
1976.93,297.273915,291.593758,303.8167229,287.2909792,0.001379111,92782.20862,101378.5145,0.310833739,1.478740545
1979.91,294.789305,289.0888626,301.2026389,284.3771085,0.00268497,92822.35348,101434.3951,0.204376333,0.812557227
1981.8,294.3992255,288.3852644,300.9712881,284.3532462,0.002309712,92754.0215,101379.0475,0.337358403,0.356153663
1983.94,294.2569508,288.5942931,300.388902,284.9028944,0.002172708,92779.92382,101425.235,0.371871631,-0.084295641
1982.52,294.9769848,289.9288298,300.929104,285.9342484,0.003444119,92887.01712,101544.714,0.372924961,-0.421948756
1979.85,296.9708111,291.5123388,303.3563954,286.7780633,0.0025873,92910.89821,101539.4038,0.540426725,-0.121360674
1968.67,296.6033573,290.7849525,303.1276615,286.6775362,0.001643851,92938.70658,101552.704,-0.107217176,1.099790172
1969.84,296.3537844,290.4395426,302.7439739,286.2978619,0.001592903,92784.52289,101384.5368,0.175510949,1.274775241
1974.15,296.5117849,290.5521087,302.7679891,286.1370161,0.001367462,92762.00982,101370.5643,0.730595226,0.735957503
1976.39,297.0992528,291.2988133,303.5483618,286.396494,0.002419041,92654.6084,101263.141,1.212927969,0.2965998
1984.22,297.7647027,291.6460654,304.3566595,286.0801961,0.001449011,92643.63516,101231.8625,1.180097278,0.609916006
0,295.655728,289.4002482,302.2273614,284.4346241,0.001281753,93090.20313,101721.244,0.049543628,0.829807243
1985.59,295.5545032,289.3583875,302.1580372,284.6198449,0.001394984,92949.69347,101578.4252,0.084849759,0.431044916
1976.67,295.8682959,289.8842094,302.5295935,284.5865205,0.001183148,92759.30375,101392.4578,0.451172151,-0.005587641
1978.58,296.4016904,290.4836667,303.0923535,284.9762502,0.00176839,92534.49001,101159.2496,1.182136844,0.140674495
1964.24,296.7531126,291.0600231,303.060702,285.3105974,0.001667018,92564.19421,101172.2279,1.604632706,1.311037994
1961.47,294.8740685,290.3462501,300.4090815,286.6191688,0.003340751,92414.32607,101028.1474,0.298856939,1.735992565
1959.89,295.0965916,290.4506856,301.0253992,286.1875742,0.003284347,92548.7853,101157.8498,0.130777693,1.35802291
1960.83,294.8929943,289.6958986,300.8725827,285.3935796,0.002834065,92737.79695,101371.5827,0.206152442,0.904693514
1968.17,295.1081022,289.7042916,301.0710089,284.8286066,0.003180176,92787.37635,101432.1874,0.431708025,0.714860962
1963.74,294.7680185,288.6890927,301.2213217,283.9787781,0.002508966,92648.64358,101291.5788,0.311993945,0.303983633
1963.91,294.8313987,288.6663869,301.5940058,283.3594783,0.001861665,92804.79588,101456.226,0.7263164,0.907791627
1959.87,293.9947443,288.2501781,300.6330175,283.9742693,0.003827068,92751.87675,101443.8783,0.486059134,1.125725046
1957.74,294.0829303,289.104911,299.959954,284.919976,0.003632841,92565.14096,101261.5233,0.628069121,1.558425479
1943.69,294.3154816,289.0811079,300.1486433,284.4259623,0.003035603,92458.0141,101114.0269,0.727658962,2.041309971
1941.15,294.068425,288.4741957,300.2820668,282.8878459,0.001628195,92453.19081,101080.9667,0.89389697,2.15510431
1937.3,292.8528486,287.4284974,299.3456048,282.0180369,0.002982212,92486.66422,101131.8537,0.796576688,0.965362996
1943.35,293.0429614,287.5345124,299.6504614,282.542433,0.00342352,92495.10475,101150.5711,0.562631593,0.337430985
1949.37,293.4463829,287.7068033,300.1091928,282.6028574,0.0031676,92398.48299,101030.2795,0.337789566,0.599990866
1950.86,293.303358,287.2364173,300.0463596,281.7891794,0.003544193,92452.39352,101087.7287,0.318523403,0.337461429
1955.55,292.6000268,286.8462409,299.0931686,282.0128152,0.004976966,92593.06212,101277.0494,0.16373484,-0.021719516
1949.44,293.4880961,287.182093,300.2560526,281.3605061,0.001667351,92530.38005,101173.9441,0.173707169,0.081059509
1941.74,293.861278,287.611855,300.3086237,281.709246,0.003117293,92396.69357,101026.0991,0.542827004,0.425210671
1928.63,294.1410108,287.820283,300.7614145,282.5155988,0.002584209,92445.39491,101070.3176,0.553180585,0.895143155
1925.07,294.4720838,288.5550028,300.8932303,282.9800335,0.001426043,92568.25363,101185.083,0.657771999,1.376317568
1925.88,293.6176429,287.5985744,300.2944862,282.2730309,0.002786407,92650.96412,101297.5012,0.400812158,1.193093078
1924.03,293.1604382,287.010647,299.9650419,282.5530976,0.002118035,92835.51398,101521.3529,-0.75703111,0.472402372
1920.03,293.0000745,287.0529727,299.6430109,282.0709735,0.001920985,92775.64338,101456.6067,-0.535656749,0.749719501
1914.46,293.4924245,287.4696193,300.1338747,282.7004203,0.00301164,92720.20682,101374.2483,-0.190112293,0.493600929
1912.28,293.5601233,287.4900156,300.1859516,283.5139529,0.003256076,92763.43651,101431.5847,0.647282158,0.649814326
0,292.8865921,286.9666517,299.6230068,283.8066419,0.002455303,92785.64033,101472.7178,0.5756868,1.130372933
1901.26,291.7911772,285.8695446,298.25155,281.9687146,0.001847015,92918.55072,101629.49,-0.079779936,0.50158793
1896.33,291.6374751,285.4387629,298.5518659,281.5839928,0.001542039,92863.19948,101579.7968,0.086919799,0.672951525
1888.8,291.3645185,285.4859454,297.8539573,280.7801,0.001142551,92714.3376,101424.3561,0.487791131,0.980713255
1884.88,290.7395174,284.4962926,297.7845225,279.1979292,0.001103436,92615.09249,101315.6527,0.669913007,1.302433591
1886,289.8388783,283.7660503,296.526979,277.6417493,0.001662939,92574.99032,101259.1571,0.452841477,1.862548233
1878.28,287.5029688,281.3087808,294.2674414,274.8813472,0.003188573,92950.17283,101713.6071,1.064429652,-0.04444156
1888.16,287.0949569,280.588542,294.3022856,275.2300602,0.004220205,93199.27175,102019.5259,0.568683947,-0.38744291
1897.13,286.5895018,280.5120901,293.2749342,275.4892969,0.003041946,93438.81457,102330.8033,0.286029447,-1.154183314
1902.17,286.8365146,281.1554648,293.643905,277.0363672,0.004291634,93234.18002,102165.0606,0.463697008,-1.427914645
1897.13,287.7321873,282.4648972,294.253176,279.2311239,0.004651602,92822.7951,101723.7986,0.192257067,-0.678781963
1878.57,288.1591014,283.1020359,294.4998978,279.2730702,0.004675256,92397.72853,101164.1207,1.584736207,1.486740588
1889.07,287.9539323,282.6910798,294.6853116,279.0381921,0.003730399,92407.59207,101203.24,0.657471683,1.2001872
1878.83,288.0878733,282.589483,294.5152914,277.6699787,0.001969554,92240.06705,100996.3043,0.055088978,1.089824163
1883.69,288.331952,282.2197833,295.222876,276.6464604,0.001191756,92209.69001,100926.3372,0.195680457,0.939101572
1885.51,288.5809838,282.2562721,295.5545722,274.8528858,0.000933695,92451.66756,101173.7575,0.594006005,1.001027323
1891.33,286.3767394,279.6721801,293.970792,273.6180654,0.000618414,92622.39422,101389.2788,1.851127384,-0.279158546
1888.59,284.5490961,278.8428922,291.4867358,273.2009531,0.001561123,92888.86128,101760.3785,1.135395409,-1.11433422
1885.2,283.7860755,279.0643954,289.418973,273.4863246,0.004111995,93021.69146,101978.576,0.274485843,-2.02810199
1880.6,284.0202576,279.5207391,289.8888421,274.3297805,0.004904831,92604.83702,101556.092,0.172265122,-1.967801995
1877.01,284.6042242,280.3258348,289.7567265,275.8029193,0.005820689,92090.53608,100965.6119,0.730967617,-0.428370645
1877.72,286.1033451,280.1408897,293.2891937,274.6651488,0.002849674,92235.04682,100992.3712,0.919785604,1.032328085
1884.06,285.1453034,279.6225758,291.8963652,273.5438953,0.003646022,92340.93085,101164.5815,0.830986499,0.448800452
1879.75,285.750148,280.4592286,292.4267612,274.6293097,0.001691113,92237.75797,101025.9964,0.779073338,0.975973456
1884.89,287.6013325,281.7168665,294.6131237,276.6309169,0.001738069,92486.82614,101219.3979,0.630324766,0.730875108
1871.89,287.6960162,281.1378711,295.3395038,276.4353431,0.001080609,92951.44018,101732.5395,0.534609822,0.280697876
0,284.2074104,278.7127406,291.520329,274.504096,0.002425091,93057.38726,101878.2866,-0.562465768,1.158032784
1869.63,281.7422773,276.0058251,289.4370979,271.7385168,0.001182977,93110.77404,102008.6215,-0.91909373,0.576696415
1862.31,280.5033515,274.888802,287.7879968,268.2368649,0.001477673,92744.27015,101631.4155,0.073739283,0.14963535
1844.02,280.3005322,273.8461443,288.2216084,269.2222635,0.00424711,92722.70177,101642.5096,1.379991958,-0.096616007
